제작사,제원관리번호,차명,연식,제작일자,셀 간 균형,평균전압_OCV_meas,SOC_calc,사용연수(t),캘린더 열화(△Q_cal),사이클 열화(△Q_cyc),SoH_pred(%),취득원가,연간감가비,조정연간감가비,중고거래가격
기아 주식회사,A0110007300061221,EV6,2022,2021-11-16,우수,3.9,89.37209269,3.672222222,0.038326086,0.16337682,79.82970935,"₩25,400,000 ","₩4,663,722 ","₩5,842,088 ","₩19,557,912 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-20,우수,3.9,89.37209269,3.577777778,0.037830029,0.131664253,83.0505718,"₩25,400,000 ","₩4,543,778 ","₩5,471,098 ","₩19,928,902 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-03,우수,3.9,89.37209269,3.708333333,0.038514067,0.131235745,83.0250188,"₩25,400,000 ","₩4,709,583 ","₩5,672,487 ","₩19,727,513 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-10,우수,3.98,91.69884554,3.688888889,0.038412961,0.052517174,90.90698649,"₩25,400,000 ","₩4,684,889 ","₩5,153,497 ","₩20,246,503 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-05,우수,3.98,91.69884554,3.702777778,0.038485206,0.06947573,89.20390634,"₩25,400,000 ","₩4,702,528 ","₩5,271,661 ","₩20,128,339 "
기아 주식회사,A0110007300031221,EV6,2022,2021-09-28,우수,3.98,91.69884554,3.805555556,0.039015666,0.041180567,91.98037662,"₩25,400,000 ","₩4,833,056 ","₩5,254,442 ","₩20,145,558 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-04,우수,3.98,91.69884554,3.705555556,0.038499639,0.145649276,81.5851085,"₩25,400,000 ","₩4,706,056 ","₩5,768,278 ","₩19,631,722 "
기아 주식회사,A0110007300141221,EV6,2022,2021-11-18,우수,3.98,91.69884554,3.666666667,0.038297084,0.11000324,85.16996759,"₩25,400,000 ","₩4,656,667 ","₩5,467,498 ","₩19,932,502 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-16,우수,3.98,91.69884554,3.588888889,0.037888726,0.064350102,89.77611725,"₩25,400,000 ","₩4,557,889 ","₩5,076,950 ","₩20,323,050 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-20,우수,3.978833333,91.66501665,3.577777778,0.037830029,0.089744046,87.24259251,"₩25,400,000 ","₩4,543,778 ","₩5,208,210 ","₩20,191,790 "
기아 주식회사,A0110007300131221,EV6,2022,2021-11-04,우수,3.983,91.78583411,3.705555556,0.038499639,0.044033277,91.74670838,"₩25,400,000 ","₩4,706,056 ","₩5,129,400 ","₩20,270,600 "
기아 주식회사,A0110007300061221,EV6,2022,2021-11-23,우수,3.952833333,90.91111569,3.652777778,0.038224483,0.04223818,91.95373372,"₩25,400,000 ","₩4,639,028 ","₩5,044,959 ","₩20,355,041 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-03,우수,3.964166667,91.23973918,3.708333333,0.038514067,0.043197626,91.82883074,"₩25,400,000 ","₩4,709,583 ","₩5,128,654 ","₩20,271,346 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-10,우수,3.995666667,92.14602569,3.688888889,0.038412961,0.022489511,93.90975278,"₩25,400,000 ","₩4,684,889 ","₩4,988,714 ","₩20,411,286 "
기아 주식회사,A0110007300061221,EV6,2022,2021-11-24,우수,3.96,91.11892172,3.65,0.038209946,0.117248312,84.45417416,"₩25,400,000 ","₩4,635,500 ","₩5,488,775 ","₩19,911,225 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-04,우수,3.96,91.11892172,3.705555556,0.038499639,0.051595545,90.9904816,"₩25,400,000 ","₩4,706,056 ","₩5,172,031 ","₩20,227,969 "
기아 주식회사,A0110007300051221,EV6,2022,2021-11-11,우수,3.96,91.11892172,3.686111111,0.038398495,0.124181431,83.7420074,"₩25,400,000 ","₩4,681,361 ","₩5,590,218 ","₩19,809,782 "
기아 주식회사,A0110007300111221,EV6,2022,2021-11-12,우수,3.96,91.11892172,3.683333333,0.038384024,0.067819563,89.37964122,"₩25,400,000 ","₩4,677,833 ","₩5,233,668 ","₩20,166,332 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-02,우수,3.96,91.11892172,3.711111111,0.038528489,0.068036196,89.34353155,"₩25,400,000 ","₩4,713,111 ","₩5,275,268 ","₩20,124,732 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-04,우수,3.96,91.11892172,3.705555556,0.038499639,0.065373451,89.61269099,"₩25,400,000 ","₩4,706,056 ","₩5,251,550 ","₩20,148,450 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-25,우수,3.96,91.11892172,3.647222222,0.038195404,0.073007355,88.87972413,"₩25,400,000 ","₩4,631,972 ","₩5,211,506 ","₩20,188,494 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-09,우수,3.96,91.11892172,3.608333333,0.037991227,0.054143027,90.78657464,"₩25,400,000 ","₩4,582,583 ","₩5,047,644 ","₩20,352,356 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-01,우수,3.96,91.11892172,3.713888889,0.038542905,0.158774958,80.26821362,"₩25,400,000 ","₩4,716,639 ","₩5,876,098 ","₩19,523,902 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-01,우수,3.96,91.11892172,3.713888889,0.038542905,0.083831871,87.76252232,"₩25,400,000 ","₩4,716,639 ","₩5,374,320 ","₩20,025,680 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-20,우수,3.96,91.11892172,3.577777778,0.037830029,0.073141216,88.90287552,"₩25,400,000 ","₩4,543,778 ","₩5,110,946 ","₩20,289,054 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-03,우수,3.96,91.11892172,3.708333333,0.038514067,0.10111784,86.03680934,"₩25,400,000 ","₩4,709,583 ","₩5,473,917 ","₩19,926,083 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-05,우수,3.961333333,91.15758331,3.702777778,0.038485206,0.022831733,93.8683061,"₩25,400,000 ","₩4,702,528 ","₩5,009,708 ","₩20,390,292 "
기아 주식회사,A0110007300201221,EV6,2022,2021-12-13,우수,3.979833333,91.69401284,3.597222222,0.037932689,0.050904117,91.11631939,"₩25,400,000 ","₩4,568,472 ","₩5,013,890 ","₩20,386,110 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-21,우수,3.940666667,90.5583287,3.575,0.037815341,0.060220945,90.19637145,"₩25,400,000 ","₩4,540,250 ","₩5,033,739 ","₩20,366,261 "
기아 주식회사,A0110007300061221,EV6,2022,2021-11-15,우수,3.94,90.5389979,3.675,0.038340579,0.029034711,93.26247098,"₩25,400,000 ","₩4,667,250 ","₩5,004,425 ","₩20,395,575 "
기아 주식회사,A0110007300061221,EV6,2022,2021-11-03,우수,3.94,90.5389979,3.708333333,0.038514067,0.123722293,83.77636407,"₩25,400,000 ","₩4,709,583 ","₩5,621,613 ","₩19,778,387 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-02,우수,3.94,90.5389979,3.711111111,0.038528489,0.087663659,87.38078526,"₩25,400,000 ","₩4,713,111 ","₩5,393,761 ","₩20,006,239 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-11,우수,3.94,90.5389979,3.602777778,0.037961969,0.048721346,91.33166852,"₩25,400,000 ","₩4,575,528 ","₩5,009,793 ","₩20,390,207 "
기아 주식회사,A0110007300061221,EV6,2022,2021-11-01,우수,3.94,90.5389979,3.713888889,0.038542905,0.108434999,85.3022096,"₩25,400,000 ","₩4,716,639 ","₩5,529,328 ","₩19,870,672 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-14,우수,3.94,90.5389979,3.594444444,0.03791804,0.073278604,88.88033555,"₩25,400,000 ","₩4,564,944 ","₩5,136,057 ","₩20,263,943 "
기아 주식회사,A0110007300061221,EV6,2022,2021-10-21,우수,3.94,90.5389979,3.741666667,0.038686776,0.112111933,84.92012908,"₩25,400,000 ","₩4,751,917 ","₩5,595,748 ","₩19,804,252 "
기아 주식회사,A0110007300061221,EV6,2022,2021-12-10,우수,3.94,90.5389979,3.605555556,0.037976601,0.020856435,94.11669643,"₩25,400,000 ","₩4,579,056 ","₩4,865,296 ","₩20,534,704 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-16,우수,3.94,90.5389979,3.588888889,0.037888726,0.023620941,93.84903329,"₩25,400,000 ","₩4,557,889 ","₩4,856,618 ","₩20,543,382 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-03,우수,3.939833333,90.53416521,3.708333333,0.038514067,0.062392598,89.90933352,"₩25,400,000 ","₩4,709,583 ","₩5,238,147 ","₩20,161,853 "
기아 주식회사,A0110007300181221,EV6,2022,2021-12-21,우수,3.946833333,90.73713854,3.575,0.037815341,0.117048543,84.51361164,"₩25,400,000 ","₩4,540,250 ","₩5,372,212 ","₩20,027,788 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-13,우수,3.956833333,91.02710045,3.597222222,0.037932689,0.08141072,88.06565908,"₩25,400,000 ","₩4,568,472 ","₩5,187,575 ","₩20,212,425 "
기아 주식회사,A0110007300251221,EV6,2022,2021-11-19,우수,3.92,89.95907409,3.663888889,0.038282575,0.055565803,90.61516215,"₩25,400,000 ","₩4,653,139 ","₩5,135,056 ","₩20,264,944 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-02,우수,3.92,89.95907409,3.711111111,0.038528489,0.020208222,94.12632894,"₩25,400,000 ","₩4,713,111 ","₩5,007,219 ","₩20,392,781 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-03,우수,3.92,89.95907409,3.708333333,0.038514067,0.116274314,84.52116192,"₩25,400,000 ","₩4,709,583 ","₩5,572,076 ","₩19,827,924 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-01,우수,3.92,89.95907409,3.713888889,0.038542905,0.055663396,90.57936983,"₩25,400,000 ","₩4,716,639 ","₩5,207,189 ","₩20,192,811 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-09,우수,3.92,89.95907409,3.608333333,0.037991227,0.071457126,89.05516467,"₩25,400,000 ","₩4,582,583 ","₩5,145,781 ","₩20,254,219 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-03,우수,3.92,89.95907409,3.708333333,0.038514067,0.098414203,86.30717307,"₩25,400,000 ","₩4,709,583 ","₩5,456,769 ","₩19,943,231 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-11,우수,3.92,89.95907409,3.686111111,0.038398495,0.139947211,82.1654294,"₩25,400,000 ","₩4,681,361 ","₩5,697,483 ","₩19,702,517 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-29,우수,3.935333333,90.40368235,3.552777778,0.037697627,0.070582768,89.1719605,"₩25,400,000 ","₩4,512,028 ","₩5,059,918 ","₩20,340,082 "
기아 주식회사,A0110007300081221,EV6,2022,2021-10-26,우수,3.906166667,89.55796013,3.727777778,0.038614908,0.046728861,91.46562311,"₩25,400,000 ","₩4,734,278 ","₩5,176,019 ","₩20,223,981 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-16,우수,3.781166667,85.46205146,3.588888889,0.037888726,0.045465989,91.66452854,"₩25,400,000 ","₩4,557,889 ","₩4,972,358 ","₩20,427,642 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-13,우수,3.8055,86.33230627,3.597222222,0.037932689,0.03103747,93.1029841,"₩25,400,000 ","₩4,568,472 ","₩4,906,902 ","₩20,493,098 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-16,우수,3.9195,89.944576,3.588888889,0.037888726,0.065094258,89.70170159,"₩25,400,000 ","₩4,557,889 ","₩5,081,162 ","₩20,318,838 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-01,우수,3.8,86.14708718,3.713888889,0.038542905,0.07762316,88.38339351,"₩25,400,000 ","₩4,716,639 ","₩5,336,567 ","₩20,063,433 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-03,우수,3.8,86.14708718,3.708333333,0.038514067,0.017666015,94.38199185,"₩25,400,000 ","₩4,709,583 ","₩4,989,917 ","₩20,410,083 "
기아 주식회사,A0110007300061221,EV6,2022,2021-11-19,우수,3.8,86.14708718,3.663888889,0.038282575,0.049396554,91.23208709,"₩25,400,000 ","₩4,653,139 ","₩5,100,332 ","₩20,299,668 "
기아 주식회사,A0110007300061221,EV6,2022,2021-11-19,우수,3.8,86.14708718,3.663888889,0.038282575,0.098194512,86.35229128,"₩25,400,000 ","₩4,653,139 ","₩5,388,553 ","₩20,011,447 "
기아 주식회사,A0110007300061221,EV6,2022,2021-11-04,우수,3.8,86.14708718,3.705555556,0.038499639,0.124299801,83.72005595,"₩25,400,000 ","₩4,706,056 ","₩5,621,181 ","₩19,778,819 "
기아 주식회사,A0110007300131221,EV6,2022,2021-11-19,우수,3.8,86.14708718,3.663888889,0.038282575,0.035312518,92.64049066,"₩25,400,000 ","₩4,653,139 ","₩5,022,792 ","₩20,377,208 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-09,우수,3.8,86.14708718,3.608333333,0.037991227,0.043971049,91.8037724,"₩25,400,000 ","₩4,582,583 ","₩4,991,716 ","₩20,408,284 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-28,우수,3.8,86.14708718,3.555555556,0.037712362,0.050059955,91.22276835,"₩25,400,000 ","₩4,515,556 ","₩4,950,031 ","₩20,449,969 "
기아 주식회사,A0110007300061221,EV6,2022,2021-11-01,우수,3.8,86.14708718,3.713888889,0.038542905,0.043154563,91.83025319,"₩25,400,000 ","₩4,716,639 ","₩5,136,258 ","₩20,263,742 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-20,우수,3.8,86.14708718,3.577777778,0.037830029,0.062490333,89.96796378,"₩25,400,000 ","₩4,543,778 ","₩5,050,440 ","₩20,349,560 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-20,우수,3.8,86.14708718,3.577777778,0.037830029,0.027897734,93.42722364,"₩25,400,000 ","₩4,543,778 ","₩4,863,441 ","₩20,536,559 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-25,우수,3.7995,86.13024908,3.647222222,0.038195404,0.106831969,85.4972627,"₩25,400,000 ","₩4,631,972 ","₩5,417,685 ","₩19,982,315 "
기아 주식회사,A0110007300031221,EV6,2022,2021-10-29,우수,3.802666667,86.23689038,3.719444444,0.038571723,0.058205167,90.32231106,"₩25,400,000 ","₩4,723,694 ","₩5,229,820 ","₩20,170,180 "
기아 주식회사,A0110007300181221,EV6,2022,2021-11-25,우수,3.88,88.76819038,3.647222222,0.038195404,0.096417035,86.53875605,"₩25,400,000 ","₩4,631,972 ","₩5,352,483 ","₩20,047,517 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-01,우수,3.88,88.76819038,3.713888889,0.038542905,0.05969778,90.17593148,"₩25,400,000 ","₩4,716,639 ","₩5,230,485 ","₩20,169,515 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-16,우수,3.88,88.76819038,3.588888889,0.037888726,0.084317506,87.77937678,"₩25,400,000 ","₩4,557,889 ","₩5,192,437 ","₩20,207,563 "
기아 주식회사,A0110007300061221,EV6,2022,2021-11-18,우수,3.88,88.76819038,3.666666667,0.038297084,0.048068202,91.3634714,"₩25,400,000 ","₩4,656,667 ","₩5,096,858 ","₩20,303,142 "
기아 주식회사,A0110007300061221,EV6,2022,2021-11-18,우수,3.88,88.76819038,3.666666667,0.038297084,0.112869126,84.88337896,"₩25,400,000 ","₩4,656,667 ","₩5,485,958 ","₩19,914,042 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-14,우수,3.88,88.76819038,3.594444444,0.03791804,0.063531178,89.85507818,"₩25,400,000 ","₩4,564,944 ","₩5,080,341 ","₩20,319,659 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-03,우수,3.88,88.76819038,3.708333333,0.038514067,0.123311069,83.81748642,"₩25,400,000 ","₩4,709,583 ","₩5,618,855 ","₩19,781,145 "
기아 주식회사,A0110007300251221,EV6,2022,2021-11-25,우수,3.88,88.76819038,3.647222222,0.038195404,0.115584909,84.62196868,"₩25,400,000 ","₩4,631,972 ","₩5,473,723 ","₩19,926,277 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-09,우수,3.88,88.76819038,3.608333333,0.037991227,0.103570863,85.84379098,"₩25,400,000 ","₩4,582,583 ","₩5,338,282 ","₩20,061,718 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-21,우수,3.88,88.76819038,3.575,0.037815341,0.096274338,86.59103217,"₩25,400,000 ","₩4,540,250 ","₩5,243,326 ","₩20,156,674 "
기아 주식회사,A0110007300061221,EV6,2022,2021-11-22,우수,3.88,88.76819038,3.655555556,0.038239014,0.059663922,90.20970632,"₩25,400,000 ","₩4,642,556 ","₩5,146,404 ","₩20,253,596 "
기아 주식회사,A0110007300051221,EV6,2022,2021-11-25,우수,3.878,88.70780015,3.647222222,0.038195404,0.115387588,84.64170077,"₩25,400,000 ","₩4,631,972 ","₩5,472,447 ","₩19,927,553 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-13,우수,3.860333333,88.15663914,3.597222222,0.037932689,0.063375169,89.86921423,"₩25,400,000 ","₩4,568,472 ","₩5,083,467 ","₩20,316,533 "
기아 주식회사,A0110007300041221,EV6,2022,2021-11-18,우수,3.859666667,88.13469433,3.666666667,0.038297084,0.145820116,81.58827996,"₩25,400,000 ","₩4,656,667 ","₩5,707,519 ","₩19,692,481 "
기아 주식회사,A0110007300251221,EV6,2022,2021-11-19,우수,3.860666667,88.16761154,3.663888889,0.038282575,0.091948314,86.9769111,"₩25,400,000 ","₩4,653,139 ","₩5,349,855 ","₩20,050,145 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-20,우수,3.86,88.14566673,3.577777778,0.037830029,0.047993851,91.41761195,"₩25,400,000 ","₩4,543,778 ","₩4,970,353 ","₩20,429,647 "
기아 주식회사,A0110007300131221,EV6,2022,2021-11-18,우수,3.879833333,88.76315786,3.666666667,0.038297084,0.049618025,91.20848905,"₩25,400,000 ","₩4,656,667 ","₩5,105,519 ","₩20,294,481 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-15,우수,3.859833333,88.14018053,3.591666667,0.037903386,0.052054938,91.00416764,"₩25,400,000 ","₩4,561,417 ","₩5,012,316 ","₩20,387,684 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-20,우수,3.860166667,88.15115293,3.577777778,0.037830029,0.063516563,89.86534078,"₩25,400,000 ","₩4,543,778 ","₩5,056,207 ","₩20,343,793 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-25,우수,3.86,88.14566673,3.647222222,0.038195404,0.105021219,85.67833769,"₩25,400,000 ","₩4,631,972 ","₩5,406,235 ","₩19,993,765 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-28,우수,3.86,88.14566673,3.555555556,0.037712362,0.108202329,85.4085309,"₩25,400,000 ","₩4,515,556 ","₩5,287,008 ","₩20,112,992 "
기아 주식회사,A0110007300251221,EV6,2022,2021-11-19,우수,3.86,88.14566673,3.663888889,0.038282575,0.067296659,89.4420766,"₩25,400,000 ","₩4,653,139 ","₩5,202,405 ","₩20,197,595 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-02,우수,3.863666667,88.26636319,3.711111111,0.038528489,0.04623089,91.52406216,"₩25,400,000 ","₩4,713,111 ","₩5,149,587 ","₩20,250,413 "
기아 주식회사,A0110007300051221,EV6,2022,2021-11-24,우수,3.86,88.14566673,3.65,0.038209946,0.086822507,87.49675466,"₩25,400,000 ","₩4,635,500 ","₩5,297,911 ","₩20,102,089 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-28,우수,3.840333333,87.4982948,3.555555556,0.037712362,0.051164367,91.11232716,"₩25,400,000 ","₩4,515,556 ","₩4,956,031 ","₩20,443,969 "
기아 주식회사,A0110007300181221,EV6,2022,2021-12-06,우수,3.86,88.14566673,3.616666667,0.038035072,0.048062335,91.39025938,"₩25,400,000 ","₩4,593,167 ","₩5,025,882 ","₩20,374,118 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-17,우수,3.834666667,87.3117639,3.669444444,0.038311588,0.110312066,85.13763462,"₩25,400,000 ","₩4,660,194 ","₩5,473,718 ","₩19,926,282 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-01,우수,3.84,87.48732239,3.713888889,0.038542905,0.105720596,85.57364982,"₩25,400,000 ","₩4,716,639 ","₩5,511,789 ","₩19,888,211 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-09,우수,3.84,87.48732239,3.608333333,0.037991227,0.051774417,91.02343559,"₩25,400,000 ","₩4,582,583 ","₩5,034,509 ","₩20,365,491 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-13,우수,3.84,87.48732239,3.597222222,0.037932689,0.054834656,90.72326555,"₩25,400,000 ","₩4,568,472 ","₩5,035,613 ","₩20,364,387 "
기아 주식회사,A0110007300131221,EV6,2022,2021-11-24,우수,3.84,87.48732239,3.65,0.038209946,0.122908865,83.88811887,"₩25,400,000 ","₩4,635,500 ","₩5,525,812 ","₩19,874,188 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-02,우수,3.839666667,87.47634999,3.711111111,0.038528489,0.051848826,90.96226856,"₩25,400,000 ","₩4,713,111 ","₩5,181,391 ","₩20,218,609 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-16,우수,3.819833333,86.81499843,3.588888889,0.037888726,0.05333788,90.87733939,"₩25,400,000 ","₩4,557,889 ","₩5,015,430 ","₩20,384,570 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-11,우수,3.8195,86.80377303,3.602777778,0.037961969,0.099614304,86.24237268,"₩25,400,000 ","₩4,575,528 ","₩5,305,429 ","₩20,094,571 "
기아 주식회사,A0110007300061221,EV6,2022,2021-10-15,우수,3.82,86.82061113,3.758333333,0.038772843,0.051047035,91.01801222,"₩25,400,000 ","₩4,773,083 ","₩5,244,109 ","₩20,155,891 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-20,우수,3.82,86.82061113,3.577777778,0.037830029,0.063915237,89.82547338,"₩25,400,000 ","₩4,543,778 ","₩5,058,451 ","₩20,341,549 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-20,우수,3.82,86.82061113,3.577777778,0.037830029,0.060911595,90.12583754,"₩25,400,000 ","₩4,543,778 ","₩5,041,593 ","₩20,358,407 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-20,우수,3.82,86.82061113,3.577777778,0.037830029,0.072979231,88.91907402,"₩25,400,000 ","₩4,543,778 ","₩5,110,015 ","₩20,289,985 "
기아 주식회사,A0110007300131221,EV6,2022,2021-11-18,우수,3.820666667,86.84306193,3.666666667,0.038297084,0.061313182,90.03897339,"₩25,400,000 ","₩4,656,667 ","₩5,171,834 ","₩20,228,166 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-11,우수,3.8395,87.47086379,3.602777778,0.037961969,0.134071522,82.79665083,"₩25,400,000 ","₩4,575,528 ","₩5,526,223 ","₩19,873,777 "
